sp|P04591|GAG_HV1H2	P04591.3	0.0	1	500	1	500
sp|P04591|GAG_HV1H2	Q70622.3	0.0	1	500	1	500
sp|P04591|GAG_HV1H2	P03347.3	0.0	1	500	1	512
sp|P04591|GAG_HV1H2	P03348.3	0.0	1	500	1	512
sp|P04591|GAG_HV1H2	P04593.3	0.0	1	500	1	512
sp|P04591|GAG_HV1H2	Q73367.3	0.0	1	500	1	500
sp|P04591|GAG_HV1H2	P35962.2	0.0	1	500	1	500
sp|P04591|GAG_HV1H2	P12493.3	0.0	1	500	1	500
sp|P04591|GAG_HV1H2	P20873.3	0.0	1	500	1	504
sp|P04591|GAG_HV1H2	P12494.3	0.0	1	499	1	499
sp|P04591|GAG_HV1H2	P05887.3	0.0	1	500	1	500
sp|P04591|GAG_HV1H2	P20889.3	0.0	1	500	1	499
sp|P04591|GAG_HV1H2	P05888.3	0.0	1	500	1	507
sp|P04591|GAG_HV1H2	P03349.3	0.0	1	500	1	502
sp|P04591|GAG_HV1H2	P05890.3	0.0	1	500	1	501
sp|P04591|GAG_HV1H2	P04592.3	0.0	1	500	1	500
sp|P04591|GAG_HV1H2	P18800.3	0.0	1	500	1	497
sp|P04591|GAG_HV1H2	P12495.3	0.0	1	500	1	501
sp|P04591|GAG_HV1H2	P04585.4	0.0	1	490	1	502
sp|P04591|GAG_HV1H2	Q9QBY4.2	0.0	1	500	1	495
sp|P04591|GAG_HV1H2	P03367.3	0.0	1	499	1	484
sp|P04591|GAG_HV1H2	P03366.3	0.0	1	499	1	484
sp|P04591|GAG_HV1H2	Q9WC62.3	0.0	1	500	1	497
sp|P04591|GAG_HV1H2	Q9WC53.3	0.0	1	500	1	497
sp|P04591|GAG_HV1H2	P04587.3	0.0	1	499	1	484
sp|P04591|GAG_HV1H2	P04594.3	0.0	1	500	1	505
sp|P04591|GAG_HV1H2	P0C6F2.1	0.0	1	490	1	502
sp|P04591|GAG_HV1H2	O93182.3	0.0	1	500	1	500
sp|P04591|GAG_HV1H2	Q9QC00.2	0.0	1	500	1	495
sp|P04591|GAG_HV1H2	O12157.3	0.0	1	499	1	495
sp|P04591|GAG_HV1H2	P35963.3	0.0	1	452	1	454
sp|P04591|GAG_HV1H2	P24736.3	0.0	1	500	1	493
sp|P04591|GAG_HV1H2	Q73368.3	0.0	1	456	1	459
sp|P04591|GAG_HV1H2	P12498.4	0.0	1	490	1	502
sp|P04591|GAG_HV1H2	Q9QBZ2.2	0.0	1	496	1	495
sp|P04591|GAG_HV1H2	P12497.4	0.0	1	456	1	459
sp|P04591|GAG_HV1H2	P05960.3	0.0	1	479	1	498
sp|P04591|GAG_HV1H2	Q9QBZ6.2	0.0	1	497	1	492
sp|P04591|GAG_HV1H2	Q9QSR4.3	0.0	1	497	1	491
sp|P04591|GAG_HV1H2	P20875.3	0.0	1	499	1	472
sp|P04591|GAG_HV1H2	P05961.3	0.0	1	499	1	474
sp|P04591|GAG_HV1H2	P20892.3	0.0	1	479	1	497
sp|P04591|GAG_HV1H2	O89291.3	0.0	1	497	1	492
sp|P04591|GAG_HV1H2	Q75001.3	0.0	1	496	1	500
sp|P04591|GAG_HV1H2	Q9Q721.3	0.0	1	496	1	497
sp|P04591|GAG_HV1H2	O89939.3	0.0	1	497	1	495
sp|P04591|GAG_HV1H2	P03369.3	0.0	1	490	1	504
sp|P04591|GAG_HV1H2	P05959.3	0.0	1	479	1	499
sp|P04591|GAG_HV1H2	P18802.3	0.0	1	490	1	499
sp|P04591|GAG_HV1H2	P04589.3	0.0	1	457	1	461
sp|P04591|GAG_HV1H2	P0C1K7.2	0.0	1	497	1	497
sp|P04591|GAG_HV1H2	P12499.3	0.0	1	490	1	503
sp|P04591|GAG_HV1H2	Q9QBY3.3	0.0	1	479	1	493
sp|P04591|GAG_HV1H2	Q9QBZ9.2	0.0	1	479	1	493
sp|P04591|GAG_HV1H2	Q9WC54.3	0.0	1	479	1	470
sp|P04591|GAG_HV1H2	Q9WC63.3	0.0	1	479	1	470
sp|P04591|GAG_HV1H2	P04588.3	0.0	1	479	1	503
sp|P04591|GAG_HV1H2	O93215.4	0.0	1	500	1	475
sp|P04591|GAG_HV1H2	Q9QBZ1.3	0.0	1	489	1	492
sp|P04591|GAG_HV1H2	Q1A268.3	0.0	1	500	1	499
sp|P04591|GAG_HV1H2	Q9QBZ5.3	0.0	1	466	1	463
sp|P04591|GAG_HV1H2	P24740.3	0.0	1	490	1	495
sp|P04591|GAG_HV1H2	Q9Q720.3	0.0	1	500	1	477
sp|P04591|GAG_HV1H2	Q9QSR3.3	0.0	1	500	1	468
sp|P04591|GAG_HV1H2	Q1A250.3	0.0	1	500	1	511
sp|P04591|GAG_HV1H2	Q75002.3	0.0	1	470	1	468
sp|P04591|GAG_HV1H2	P05889.3	0.0	1	388	1	388
sp|P04591|GAG_HV1H2	Q9IDV8.3	0.0	1	500	1	511
sp|P04591|GAG_HV1H2	O12158.2	0.0	1	456	1	456
sp|P04591|GAG_HV1H2	O89940.3	0.0	1	490	1	500
sp|P04591|GAG_HV1H2	P17282.1	0.0	1	500	1	508
sp|P04591|GAG_HV1H2	O89290.3	0.0	1	490	1	497
sp|P04591|GAG_HV1H2	O91079.3	0.0	1	500	1	512
sp|P04591|GAG_HV1H2	O41798.3	0.0	1	434	1	435
sp|P04591|GAG_HV1H2	Q1A267.4	0.0	1	489	1	492
sp|P04591|GAG_HV1H2	Q1A249.3	0.0	1	489	1	502
sp|P04591|GAG_HV1H2	Q79665.3	0.0	1	496	1	497
