sp|P05919|VPU_HV1H2	P05919.1	3.25e-50	1	81	1	81
sp|P05919|VPU_HV1H2	P05921.1	2.95e-49	1	81	1	81
sp|P05919|VPU_HV1H2	P69699.1	7.47e-47	1	81	2	81
sp|P05919|VPU_HV1H2	Q70625.1	3.22e-46	1	81	2	81
sp|P05919|VPU_HV1H2	P05923.1	1.08e-36	22	81	22	81
sp|P05919|VPU_HV1H2	P05925.1	1.68e-34	1	81	2	81
sp|P05919|VPU_HV1H2	P05924.1	2.76e-34	1	81	1	80
sp|P05919|VPU_HV1H2	P35966.1	9.51e-34	1	81	2	81
sp|P05919|VPU_HV1H2	P20882.1	9.93e-34	1	81	2	81
sp|P05919|VPU_HV1H2	P12518.2	5.38e-33	1	81	2	81
sp|P05919|VPU_HV1H2	P05947.2	1.38e-31	1	81	2	81
sp|P05919|VPU_HV1H2	P08803.2	5.90e-29	1	81	2	81
sp|P05919|VPU_HV1H2	P12516.1	2.52e-27	1	81	2	82
sp|P05919|VPU_HV1H2	P05949.2	3.89e-27	1	81	2	81
sp|P05919|VPU_HV1H2	P12517.1	6.54e-26	22	81	22	80
sp|P05919|VPU_HV1H2	P18806.1	3.15e-25	1	81	2	81
sp|P05919|VPU_HV1H2	P19554.1	3.48e-25	1	81	2	81
sp|P05919|VPU_HV1H2	Q75007.1	1.11e-24	6	81	12	86
sp|P05919|VPU_HV1H2	Q9QSQ8.1	1.27e-24	6	81	7	81
sp|P05919|VPU_HV1H2	P12515.1	4.23e-24	1	81	2	81
sp|P05919|VPU_HV1H2	Q89843.1	1.34e-23	22	81	23	80
sp|P05919|VPU_HV1H2	O70891.1	2.31e-23	6	81	7	81
sp|P05919|VPU_HV1H2	P05948.2	4.51e-23	1	81	2	81
sp|P05919|VPU_HV1H2	O70901.1	2.53e-22	6	81	6	80
sp|P05919|VPU_HV1H2	P08806.1	3.98e-16	23	81	1	58
sp|P05919|VPU_HV1H2	P08805.2	1.04e-15	22	66	23	70
sp|P05919|VPU_HV1H2	P08804.1	9.76e-15	36	81	1	45
sp|P05919|VPU_HV1H2	O12163.1	3.26e-14	22	81	28	86
sp|P05919|VPU_HV1H2	P08807.1	4.59e-10	47	81	4	37
sp|P05919|VPU_HV1H2	O91085.1	5.70e-10	6	63	4	61
sp|P05919|VPU_HV1H2	Q1A244.1	2.14e-08	6	66	7	67
sp|P05919|VPU_HV1H2	P08808.1	3.61e-07	47	81	1	34
sp|P05919|VPU_HV1H2	Q1A262.1	1.54e-06	34	66	36	68
sp|P05919|VPU_HV1H2	Q9IDV3.1	3.49e-04	6	64	4	62
