P04620	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P04325	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P04616	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P69718	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
Q70624	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P05865	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P20869	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P04623	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P05872	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P04619	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P20887	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P19547	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P12483	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P05864	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P05871	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P04621	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P18803	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P35960	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P04622	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P19548	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P12485	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P05870	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
Q9Q716	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
O41802	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P0C1L2	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P12484	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
Q9WC58	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
Q73371	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
Q9WC67	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P0C1L6	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
O70890	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P24739	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
Q9QSQ9	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
Q75006	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P0C1L1	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
O70900	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P05866	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P05869	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P0C1L7	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
O12162	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P0C1L5	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
Q1A263	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
O91084	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
Q9IDV4	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
Q1A245	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P05867	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P05868	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P17280	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P0C1L3	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
Q8AIH7	GO:0003700;GO:0030430;GO:0044196;GO:0003723;GO:0051028
P0C1L4	GO:0003700;GO:0030430;GO:0016032;GO:0044196;GO:0003723;GO:0051028
P27971	GO:0003700;GO:0030430;GO:0044196;GO:0003723;GO:0051028
