P03366	GO:0015074;GO:0042025;GO:0003964;GO:0039651;GO:0044826;GO:0039657;GO:0005198;GO:0003723;GO:0046718;GO:0072494;GO:0075713;GO:0004523;GO:0006310;GO:0004190;GO:0008289;GO:0004533;GO:0075732;GO:0020002;GO:0055036;GO:0003887;GO:0003677;GO:0019013;GO:0008270
P0C6F2	GO:0015074;GO:0042025;GO:0003964;GO:0039651;GO:0044826;GO:0039657;GO:0005198;GO:0003723;GO:0046718;GO:0072494;GO:0075713;GO:0004523;GO:0006310;GO:0004190;GO:0008289;GO:0004533;GO:0075732;GO:0020002;GO:0055036;GO:0003887;GO:0003677;GO:0019013;GO:0008270
P03367	GO:0015074;GO:0042025;GO:0003964;GO:0039651;GO:0044826;GO:0039657;GO:0005198;GO:0003723;GO:0046718;GO:0072494;GO:0075713;GO:0004523;GO:0006310;GO:0004190;GO:0008289;GO:0004533;GO:0075732;GO:0020002;GO:0055036;GO:0003887;GO:0003677;GO:0019013;GO:0008270
P04587	GO:0015074;GO:0042025;GO:0003964;GO:0039651;GO:0044826;GO:0039657;GO:0005198;GO:0003723;GO:0046718;GO:0072494;GO:0075713;GO:0004523;GO:0006310;GO:0004190;GO:0008289;GO:0004533;GO:0075732;GO:0020002;GO:0055036;GO:0003887;GO:0003677;GO:0019013;GO:0008270
P12497	GO:0042802;GO:0015074;GO:0042025;GO:0003964;GO:0039651;GO:0044826;GO:0039657;GO:0005198;GO:0003723;GO:0046718;GO:0072494;GO:0075713;GO:0004523;GO:0006310;GO:0004190;GO:0008289;GO:0004533;GO:0005546;GO:0075732;GO:0020002;GO:0055036;GO:0003887;GO:0003677;GO:0019013;GO:0008270
P35963	GO:0015074;GO:0042025;GO:0003964;GO:0039651;GO:0044826;GO:0039657;GO:0005198;GO:0003723;GO:0046718;GO:0072494;GO:0075713;GO:0004523;GO:0006310;GO:0004190;GO:0008289;GO:0004533;GO:0075732;GO:0020002;GO:0055036;GO:0003887;GO:0003677;GO:0019013;GO:0008270
P03369	GO:0015074;GO:0042025;GO:0003964;GO:0039651;GO:0044826;GO:0039657;GO:0005198;GO:0003723;GO:0046718;GO:0072494;GO:0075713;GO:0004523;GO:0006310;GO:0004190;GO:0008289;GO:0004533;GO:0075732;GO:0020002;GO:0055036;GO:0003887;GO:0003677;GO:0019013;GO:0008270
P20875	GO:0015074;GO:0042025;GO:0003964;GO:0039651;GO:0044826;GO:0039657;GO:0005198;GO:0003723;GO:0046718;GO:0072494;GO:0075713;GO:0004523;GO:0006310;GO:0004190;GO:0008289;GO:0004533;GO:0075732;GO:0020002;GO:0055036;GO:0003887;GO:0003677;GO:0019013;GO:0008270
P20892	GO:0015074;GO:0042025;GO:0003964;GO:0039651;GO:0044826;GO:0039657;GO:0005198;GO:0003723;GO:0046718;GO:0072494;GO:0075713;GO:0004523;GO:0006310;GO:0004190;GO:0008289;GO:0004533;GO:0075732;GO:0020002;GO:0055036;GO:0003887;GO:0003677;GO:0019013;GO:0008270
Q73368	GO:0015074;GO:0042025;GO:0003964;GO:0039651;GO:0044826;GO:0039657;GO:0005198;GO:0003723;GO:0046718;GO:0072494;GO:0075713;GO:0004523;GO:0006310;GO:0004190;GO:0008289;GO:0004533;GO:0075732;GO:0020002;GO:0055036;GO:0003887;GO:0003677;GO:0019013;GO:0008270
