P04326	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
P05907	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
P19552	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
P69697	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
P19553	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
Q9QSR0	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
P05906	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
P20893	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
P20879	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
Q73370	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
O91083	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
O70889	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
O12161	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
Q1A246	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
O89943	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
P04612	GO:0005576;GO:0030430;GO:0016032;GO:0044196;GO:0001070;GO:0046872;GO:0003723;GO:0050434
P04610	GO:0060081;GO:0039502;GO:0030332;GO:0039586;GO:1990970;GO:0050434;GO:0039525;GO:0005576;GO:0032968;GO:1901856;GO:1900182;GO:0010801;GO:0006351;GO:0019904;GO:0030430;GO:0052312;GO:0042805;GO:0044196;GO:0001070;GO:0051092;GO:0046872
P24738	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
P05905	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
Q1A264	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
P05908	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
P35965	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
P04614	GO:0039525;GO:0005576;GO:0006351;GO:0039502;GO:0019904;GO:0030332;GO:0030430;GO:0032968;GO:0042805;GO:0044196;GO:0001070;GO:0039586;GO:1990970;GO:0046872;GO:0010801;GO:0050434
