P05921	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P69699	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
Q70625	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P05923	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P05925	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P05924	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P35966	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P20882	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P12518	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P05947	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P08803	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P12516	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P05949	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P12517	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P18806	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P19554	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
Q75007	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
Q9QSQ8	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P12515	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
Q89843	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
O70891	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P05948	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
O70901	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P08806	GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P08805	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P08804	GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
O12163	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P08807	GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
O91085	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
Q1A244	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
P08808	GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
Q1A262	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
Q9IDV3	GO:0039502;GO:0039587;GO:0005261;GO:0033644;GO:0042609;GO:0016021;GO:0032801;GO:0019076
